"body", "keywords", count
"150", "color", 2
"150", "colors", 2
"150", "curve", 1
"150", "curved edge", 1
"150", "curved edges", 1
"150", "edge", 5
"150", "edges", 1
"150", "handsets", 1
"150", "Note5s", 1
"150", "OS", 1
"150", "S-Note", 1
"150", "screen", 2
"150", "screen.", 2
"150", "screens", 1
"150", "screens.", 1
"150", "snote", 1
"150", "UI", 1
"151", "HW", 1
"151", "OS", 1
"151", "pen", 5
"151", "pen.", 5
"151", "S-Pen", 1
"151", "Samsung logo", 1
"151", "Spen", 1
"151", "UI", 1
"152", "button", 1
"152", "copy text", 1
"152", "pen", 3
"152", "pen button", 1
"152", "pen.", 3
"152", "phone number", 1
"152", "ROM", 1
"152", "S-Pen", 3
"152", "S-Pen button", 1
"152", "S-Pen lasso", 1
"152", "screen", 1
"152", "screen.", 1
"152", "SD", 1
"152", "Spen", 3
"153", "32GB", 2
"153", "4G", 1
"153", "4GB", 1
"153", "64GB", 1
"153", "64GB version", 1
"153", "car", 1
"153", "cost", 3
"153", "internet", 1
"153", "MST", 1
"153", "OS", 6
"153", "SD", 3
"153", "sim", 1
"154", "evernote", 1
"154", "premium Evernote", 1
"155", "actual usage", 1
"155", "battery", 2
"155", "Battery life", 1
"155", "battery life suck", 1
"155", "battery-life", 1
"155", "charge", 1
"155", "OS", 1
"155", "perform", 1
"155", "performance", 1
"155", "ROM", 1
"155", "sim", 1
"155", "UI", 1
"156", "OS", 1
"156", "record", 1
"156", "Samsung Note", 1
"156", "Samsung Note5", 1
"156", "video", 1
"156", "videos", 1
"157", "notification", 1
"157", "notifications", 1
"157", "OS", 1
"157", "phone vibrate", 1
"157", "phone vibrates", 1
"157", "screen", 1
"157", "screen.", 1
"157", "Vibrate", 1
"157", "vibrates", 1
"158", "finger print", 1
"158", "fingerprint", 1
"158", "GPU", 1
"158", "lock screen", 1
"158", "lockscreen", 1
"158", "OS", 1
"158", "pay", 3
"158", "pen", 1
"158", "pen.", 1
"158", "ROM", 1
"158", "Samsung Pay", 2
"158", "samsung pay beta", 1
"158", "Samsung Pay rules", 1
"158", "SamsungPay", 2
"158", "screen", 2
"158", "screen.", 2
"158", "sim", 1
"158", "UI", 1
"163", "auto eject pen", 1
"163", "eject.", 1
"163", "Note5s", 1
"163", "OS", 1
"163", "pen", 1
"163", "pen.", 1
"164", "delay", 2
"164", "notification", 2
"164", "notifications", 2
"164", "Wi-Fi", 2
"164", "wifi", 2
"165", "Home Screen", 1
"165", "home screen.", 1
"165", "homescreen", 1
"165", "screen", 1
"165", "screen.", 1
"168", "apparent issues", 1
"168", "audio", 7
"168", "audio jack", 1
"168", "audio playback apps", 1
"168", "BT", 1
"168", "hardware", 2
"168", "headphones", 1
"168", "MST", 1
"168", "Note5s", 1
"168", "OS", 3
"168", "plugged", 1
"168", "ROM", 1
"168", "software", 1
"168", "software issue", 1
"168", "song", 4
"168", "songs", 2
"168", "speaker", 1
"168", "UI", 2
"169", "Equalizer app", 1
"169", "equalizer apps", 1
"169", "music", 1
"169", "stock app", 1
"169", "stock apps", 1
"170", "button", 2
"170", "buttons", 1
"170", "edge", 1
"170", "notification", 2
"170", "OS", 1
"170", "quick connect", 2
"170", "Quick Connect buttons", 1
"170", "ROM", 1
"170", "S6 edge notification", 1
"170", "theme", 1
"170", "tv", 1
"170", "UI", 2
"170", "update", 2
"170", "update.", 2
"171", "earphones", 2
"171", "pen", 1
"171", "pen.", 1
"171", "ROM", 1
"171", "SD", 2
"171", "verizon experience store", 1
"172", "battery", 1
"172", "battery case", 1
"172", "extended battery", 1
"172", "extended battery case", 1
"172", "flip cover", 1
"172", "good extended battery", 1
"172", "OTA", 1
"172", "s-view", 1
"173", "charge", 2
"173", "charger", 1
"173", "charging", 1
"173", "edge", 3
"173", "long time", 1
"173", "PMA Charging", 1
"173", "PMA wireless charger", 1
"173", "Wireless", 1
"173", "wireless charge", 1
"173", "wireless Charger", 1
"174", "DPI", 1
"174", "OTG", 1
"174", "picture", 1
"174", "pictures", 1
"174", "Transfer", 1
"174", "USB OTG", 1
"174", "video", 1
"175", "edge", 1
"175", "gear vr", 3
"175", "GearVR", 3
"175", "old Gear VR", 1
"175", "samsung gear", 1
"175", "Samsung Gear VR", 1
"175", "VR", 3
"176", "Amoled", 1
"176", "book", 1
"176", "color", 1
"176", "gaming", 1
"176", "Instagram", 1
"176", "LCD", 1
"176", "LCD screen", 1
"176", "LCDs", 1
"176", "OS", 2
"176", "RAM", 1
"176", "screen", 3
"176", "screen.", 3
"176", "sim", 1
"176", "Whats App", 1
"176", "Whatsapp", 1
"177", "drop", 1
"177", "Dropped", 1
"177", "e-mail", 1
"177", "email", 1
"177", "screen", 1
"177", "screen.", 1
"179", "4100mAh", 1
"179", "5.7-inch jumbo phone", 1
"179", "battery", 3
"179", "bigger battery", 1
"179", "Galaxy Note5", 2
"179", "galaxynote5", 2
"179", "LARGER battery", 1
"179", "OS", 1
"179", "Samsung Galaxy Note5", 1
"179", "shopping", 1
"179", "UI", 1
"179", "water proof", 1
"179", "waterproof", 1
"180", "battery", 2
"180", "non removable battery", 1
"180", "non-removable battery", 1
"180", "OTG", 1
"180", "removable battery", 1
"180", "USB-C", 3
"182", "4G", 1
"182", "4GB", 1
"182", "64GB", 1
"182", "64GB Note", 1
"182", "e-mail", 1
"182", "email", 1
"182", "OS", 1
"182", "OTA", 2
"182", "pen", 1
"182", "pen.", 1
"182", "Pre order", 1
"182", "pre-order", 1
"182", "ROM", 2
"182", "tone", 1
"184", "Black Sapphire", 2
"184", "Canadian carrier", 1
"184", "Canadian carriers", 1
"184", "car", 2
"184", "color", 3
"184", "colors", 1
"184", "Pearl White", 2
"184", "Pearl White color", 1
"187", "car", 1
"187", "Note5s", 1
"187", "silver", 2
"187", "titanium silver", 1
"189", "Galaxy Note5", 1
"189", "Galaxy S6 Plus", 1
"189", "galaxynote5", 1
"192", "4G", 1
"192", "gear vr", 1
"192", "GearVR", 1
"192", "GearVR work", 1
"192", "VR", 1
"193", "battery", 1
"193", "Galaxy Note5", 1
"193", "galaxynote5", 1
"193", "micro SD", 1
"193", "MicroSD", 1
"193", "OS", 2
"193", "photos", 1
"193", "removable battery", 1
"193", "SD", 1
"196", "Galaxy Note5", 1
"196", "galaxynote5", 1
"196", "Note5s", 1
"196", "pen", 1
"196", "pen.", 1
"196", "S-Pen", 1
"196", "Spen", 1
"197", "battery", 4
"197", "Battery Doctor", 1
"197", "Battery Doctor app", 1
"197", "battery icon redundant", 1
"197", "battery indicator", 1
"197", "default battery icon", 2
"197", "default indicator", 1
"197", "display", 1
"197", "display notifications", 1
"197", "icon", 2
"197", "notification", 1
"197", "notifications", 1
"197", "OS", 1
"197", "ROM", 1
"197", "SD", 1
"197", "status bar", 2
"197", "UI", 1
"199", "3G", 1
"199", "LTE", 1
"199", "network", 1
"199", "OS", 1
"199", "Slow Wi-Fi", 1
"199", "Slow wifi", 1
"199", "Speed", 1
"199", "speeds", 1
"199", "Wi-Fi", 3
"199", "wifi", 3
"199", "wifi speed", 1
"199", "WiFi speeds", 1
"200", "OS", 3
"200", "pen", 1
"200", "pen.", 1
"200", "ROM", 1
"200", "sim", 1
"200", "upgrade", 1
"200", "Verizon version", 1
"200", "Verizon versions", 1
"201", "car", 1
"201", "micro SD", 1
"201", "micro sd card", 1
"201", "MicroSD", 1
"201", "MicroSD card", 1
"201", "OS", 2
"201", "ROM", 1
"201", "S-Note", 1
"201", "SD", 1
"201", "SD card", 1
"201", "SD-Card", 1
"201", "snote", 1
"201", "upgrade", 1
"203", "Save WiFi Passwords", 1
"203", "SD", 1
"203", "Wi-Fi", 1
"203", "wifi", 1
"203", "WiFi password", 1
"204", "charge", 1
"204", "charger", 1
"204", "charging", 3
"204", "disconnecting", 1
"204", "notification", 1
"204", "Samsung Wireless", 1
"204", "Samsung Wireless Charger", 1
"204", "screen", 2
"204", "screen.", 2
"204", "sim", 1
"204", "small notification", 1
"204", "Wireless", 3
"204", "wireless charge", 1
"204", "wireless Charger", 1
"204", "wireless charging", 2
"205", "internet", 1
"205", "OTA", 1
"206", "CPU", 1
"206", "Galaxy Note5", 1
"206", "galaxynote5", 1
"206", "scroll", 1
"206", "scrolling", 1
"206", "song", 1
"207", "edge", 1
"207", "Galaxy Note5", 1
"207", "galaxynote5", 1
"207", "Global Release", 1
"207", "Samsung Galaxy Note5", 1
"208", "batteries", 1
"208", "battery", 4
"208", "car", 2
"208", "charge", 2
"208", "contract", 2
"208", "music", 1
"208", "OS", 3
"208", "OTG", 1
"208", "removable battery", 1
"208", "ROM", 1
"208", "SD", 3
"208", "SD card", 2
"208", "SD-Card", 2
"209", "battery", 1
"209", "freaking phone", 1
"209", "non removable battery", 1
"209", "non-removable battery", 1
"209", "OS", 4
"209", "OTG", 1
"209", "removable battery", 1
"209", "SD", 2
"209", "SD slot", 1
"210", "battery", 1
"210", "Galaxy Note5", 1
"210", "galaxynote5", 1
"210", "MST", 1
"210", "perform", 1
"210", "smaller battery", 1
"212", "Black Sapphire", 1
"212", "color", 2
"212", "colors", 1
"212", "OS", 1
"212", "White Pearl", 1
"214", "car", 1
"214", "carrier specific", 1
"214", "color", 1
"214", "OS", 1
"214", "silver", 1
"216", "Galaxy Note5", 1
"216", "galaxynote5", 1
"216", "Note5s", 1
"216", "tv", 1
"217", "accessories", 1
"217", "Galaxy Note5", 1
"217", "galaxynote5", 1
"218", "keyboard", 1
"219", "different accounts", 1
"219", "ROM", 1
"224", "flash", 1
"224", "Flashlight toggle", 1
"225", "headphones", 2
"226", "certain brand", 1
"226", "design", 1
"226", "design.", 1
"226", "kickstand", 2
"226", "OTA", 1
"226", "upgrade", 1
"227", "car", 1
"227", "car mount", 1
"227", "charging", 1
"227", "HW", 1
"227", "metal", 1
"227", "Note5 stick", 1
"227", "Note5s", 1
"227", "OS", 1
"227", "theme", 1
"227", "Wireless", 1
"227", "wireless charging", 1
"230", "screen", 1
"230", "screen.", 1
"232", "car", 1
"232", "charging", 2
"232", "fast charging", 1
"232", "wall plug", 1
"233", "API", 1
"233", "display", 1
"233", "lock screen", 1
"233", "lock screen pin", 1
"233", "lockscreen", 1
"233", "pen", 2
"233", "pen.", 2
"233", "PIN lock", 1
"233", "screen", 3
"233", "screen-off", 1
"233", "screen.", 3
"233", "write", 2
"234", "phone support Qi", 1
"234", "Wireless", 1
"234", "wireless standard", 1
"235", "Glass", 2
"235", "glass screen", 2
"235", "glass screen protector", 2
"235", "HD Glass", 2
"235", "hd glass screen", 2
"235", "MST", 1
"235", "screen", 2
"235", "screen protector", 2
"235", "screen.", 2
"236", "car", 2
"236", "contract", 1
"236", "OS", 1
"236", "unlimited data", 1
"236", "unlimited data plan", 1
"237", "icon", 1
"240", "Multi window", 2
"240", "multiwindow", 2
"240", "netflix", 3
"240", "Note5s", 1
"240", "screen", 1
"240", "screen.", 1
"240", "SD", 1
"240", "split screen", 1
"240", "split screen view", 1
"242", "battery", 2
"242", "Battery life", 1
"242", "battery-life", 1
"242", "screen", 1
"242", "screen shot", 1
"242", "screen shots", 1
"242", "screen.", 1
"242", "screens", 1
"242", "screens.", 1
"242", "screenshot", 1
"242", "screenshots", 1
"245", "battery", 1
"245", "Battery life", 1
"245", "battery-life", 1
"247", "netflix", 1
"248", "brightness", 1
"248", "home Wi-Fi", 1
"248", "home wifi", 1
"248", "notification", 2
"248", "notifications", 2
"248", "persistent notifications", 1
"248", "screen", 1
"248", "screen brightness", 1
"248", "screen brightness control", 1
"248", "screen.", 1
"248", "Wi-Fi", 1
"248", "wifi", 1
"249", "ATT Unremovable Spyware", 1
"249", "ROM", 1
"249", "spyware", 1
"250", "DPI", 3
"250", "DPI setting", 3
"250", "edge", 1
"250", "font", 1
"250", "fonts", 1
"250", "HW", 1
"250", "OTA", 1
"250", "S-Note", 1
"250", "slim", 1
"250", "snote", 1
"251", "battery", 1
"251", "Battery life", 1
"251", "battery-life", 1
"252", "font", 3
"252", "OS", 2
"253", "light touch", 1
"253", "pen", 3
"253", "pen.", 3
"253", "pens", 2
"253", "S-Pen", 1
"253", "S-Pens", 1
"253", "Spen", 1
"253", "SPens", 1
"254", "button", 3
"254", "finger print", 1
"254", "finger prints", 1
"254", "fingerprint", 1
"254", "fingerprint sensor", 1
"254", "fingerprints", 1
"254", "home button", 2
"254", "lock screen", 1
"254", "lockscreen", 1
"254", "OS", 1
"254", "power button", 1
"254", "screen", 4
"254", "screen time", 1
"254", "screen timeout", 1
"254", "screen.", 4
"254", "sensor", 1
"254", "Swipe screen", 1
"254", "swipes", 1
"254", "unlock screen", 1
"255", "stylus", 1
"255", "Stylus Backwards", 1
"255", "stylus..", 1
"257", "battery", 1
"257", "battery drain", 1
"257", "battery drainage", 1
"257", "major battery drainage", 1
"258", "AMEX", 1
"258", "bundle", 2
"258", "Note5s", 1
"258", "smart watch", 1
"258", "smartwatch", 1
"261", "car", 1
"261", "card slot", 1
"261", "cost", 1
"261", "Galaxy Note5", 1
"261", "galaxynote5", 1
"261", "IR blaster", 1
"261", "OS", 1
"261", "OTG", 2
"261", "pay", 1
"261", "SD", 1
"261", "SD card", 1
"261", "SD card slot", 1
"261", "SD card slot.", 1
"261", "SD cards", 1
"261", "SD-Card", 1
"261", "sd-card slot", 1
"261", "upgrade", 1
"262", "edge", 1
"262", "Galaxy Note5", 1
"262", "galaxynote5", 1
"262", "Samsung Galaxy Note5", 1
"262", "Samsung Galaxy S6", 1
"265", "5.7-inch display", 1
"265", "5.7-Inch Displays", 1
"265", "display", 1
"265", "displays", 1
"265", "edge", 1
"265", "Galaxy Note5", 1
"265", "galaxynote5", 1
"265", "Samsung Galaxy Note5", 1
"266", "edge", 1
"266", "Galaxy Note5", 1
"266", "galaxynote5", 1
"267", "edge", 1
"267", "UNPACKED event", 1
"269", "128gb", 1
"269", "128GB Note", 1
"270", "Pre order", 2
"270", "pre-order", 2
"270", "silver", 3
"271", "Galaxy Note5", 1
"271", "galaxynote5", 1
"271", "Note5s", 1
"271", "Specifications", 1
"279", "edge", 1
"279", "Exclusive  Galaxy Note", 1
"279", "Galaxy Note5", 1
"279", "galaxynote5", 1
"279", "ROM", 1
"281", "charge", 4
"281", "charger", 3
"281", "charging", 2
"281", "flash", 1
"281", "Galaxy Note5", 1
"281", "galaxynote5", 1
"281", "replacement", 1
"281", "Samsung Wireless", 1
"281", "Samsung Wireless Charger", 1
"281", "screen", 1
"281", "screen.", 1
"281", "Wireless", 2
"281", "wireless charge", 1
"281", "wireless Charger", 1
"281", "wireless charging", 1
"281", "Wireless Charging Paused", 1
"282", "battery", 1
"282", "Battery life", 1
"282", "battery-life", 1
"282", "HW", 1
"282", "NFC", 6
"282", "NFC Pay", 1
"282", "NFC payment", 1
"282", "OS", 2
"282", "pay", 4
"282", "Samsung Pay", 1
"282", "SamsungPay", 1
"283", "boot", 2
"283", "Galaxy Note5", 1
"283", "galaxynote5", 1
"283", "OTA", 1
"283", "recovery", 1
"283", "recovery mode", 1
"283", "Samsung Galaxy Note5", 1
"285", "battery", 3
"285", "Battery life", 1
"285", "Battery Problem", 1
"285", "battery-life", 1
"285", "SD", 1
"288", "4G", 1
"288", "4GB", 1
"288", "4GB ram", 1
"288", "Exynos", 1
"288", "Galaxy Note5", 1
"288", "galaxynote5", 1
"288", "high res", 1
"288", "high resolution", 1
"288", "high-res", 1
"288", "High-resolution photos", 1
"288", "OS", 2
"288", "photos", 1
"288", "RAM", 1
"288", "resolution", 1
"288", "resolution.", 1
"289", "Glass", 2
"289", "glass screen", 2
"289", "glass screen protector", 2
"289", "screen", 3
"289", "screen protector", 3
"289", "screen.", 3
"289", "tempered glas", 1
"289", "tempered glass screen", 1
"289", "tempered-glass screen protector", 1
"289", "tone", 1
"290", "Applecare", 1
"290", "car", 1
"290", "cost", 1
"290", "OS", 2
"290", "Protection", 3
"292", "button", 3
"292", "Glass", 2
"292", "home button", 3
"292", "Home button glass", 1
"292", "home button plastic", 1
"292", "plastic", 2
"292", "upgrade", 1
"293", "bloat apps", 1
"293", "Google app", 1
"293", "Google apps", 1
"293", "Note5s", 1
"294", "button", 1
"294", "button lights", 1
"294", "capacitive button lights", 1
"295", "5v", 1
"295", "LGG4", 1
"295", "Speed", 1
"295", "Speed test", 1
"295", "speedtest", 1
"296", "32GB", 1
"296", "32GB model", 1
"296", "4G", 1
"296", "4GB", 1
"296", "64GB", 1
"296", "Black Sapphire", 1
"296", "car", 1
"296", "colour", 1
"296", "colours", 1
"296", "micro SD", 1
"296", "Micro SD slot", 1
"296", "MicroSD", 1
"296", "microSD slot", 1
"296", "multiple carriers", 1
"296", "OS", 1
"296", "OTA", 1
"296", "ROM", 2
"296", "SD", 1
"296", "SD slot", 1
"296", "silver", 1
"296", "sim", 1
"296", "titanium silver", 1
"297", "charge", 2
"297", "fast charge", 2
"297", "LTE", 1
"297", "Wireless", 2
"297", "wireless fast charge", 1
"299", "actual Samsung Pay", 1
"299", "e-mail", 1
"299", "email", 1
"299", "OS", 2
"299", "pay", 4
"299", "pay app", 2
"299", "pen", 1
"299", "pen.", 1
"299", "Samsung Pay", 4
"299", "samsung pay app", 2
"299", "samsung pay beta", 1
"299", "SamsungPay", 4
"299", "UI", 1
"300", "animation", 1
"300", "boot", 1
"300", "car", 2
"300", "custom ROM", 1
"300", "custom rom development", 1
"300", "flash", 1
"300", "OS", 1
"300", "OTA", 1
"300", "ROM", 3
"300", "sim", 2
"302", "Glass", 4
"302", "glass protector", 1
"302", "glass screen", 2
"302", "glass screen protector", 2
"302", "glass screen protectors", 1
"302", "LTE", 1
"302", "OS", 1
"302", "pen", 1
"302", "pen.", 1
"302", "plastic", 1
"302", "protectors", 1
"302", "S-Pen", 1
"302", "screen", 3
"302", "screen protector", 3
"302", "screen protectors", 1
"302", "screen.", 3
"302", "SD", 1
"302", "Spen", 1
"304", "Galaxy Note5", 1
"304", "galaxynote5", 1
"304", "micro SD", 1
"304", "MicroSD", 1
"304", "Note5s", 1
"304", "OS", 1
"304", "Samsung Galaxy Note5", 1
"304", "SD", 1
"307", "Applications", 1
"307", "default application", 1
"307", "default application setup", 1
"307", "default applications", 1
"307", "Default programs", 1
"307", "google search", 1
"307", "OS", 1
"307", "pen", 1
"307", "pen.", 1
"307", "RAM", 1
"308", "Galaxy Note5", 1
"308", "galaxynote5", 1
"308", "Note5s", 1
"308", "stylus", 1
"308", "Stylus Fail  MacBreak", 1
"308", "stylus..", 1
"309", "edge", 2
"309", "edge screen", 1
"309", "edges", 1
"309", "OS", 1
"309", "ROM", 2
"309", "screen", 1
"309", "screen.", 1
"309", "SD", 2
"309", "slim", 3
"309", "slim case", 2
"309", "Spigen SlimFit", 1
"309", "tiny bezels", 1
"310", "4G", 1
"310", "4GB", 1
"310", "4GB ram", 1
"310", "Galaxy Note5", 1
"310", "galaxynote5", 1
"310", "RAM", 1
"311", "Galaxy Note5", 1
"311", "galaxynote5", 1
"311", "OS", 1
"311", "ROM", 1
"311", "theme", 1
"311", "themes", 1
"312", "Angle Mockup", 1
"312", "Galaxy Note5", 1
"312", "galaxynote5", 1
"312", "Samsung Galaxy Note5", 1
"313", "formula mode.", 2
"313", "OS", 2
"313", "S-Note", 1
"313", "snote", 1
"316", "32GB", 1
"316", "battery", 1
"316", "car", 1
"316", "Cellular", 1
"316", "cellular retail store", 1
"316", "curve", 1
"316", "Galaxy Note5", 2
"316", "galaxynote5", 2
"316", "memo", 1
"316", "memory", 1
"316", "OS", 2
"316", "OTA", 1
"316", "pen", 3
"316", "pen.", 3
"316", "picture", 1
"316", "pictures", 1
"316", "removable battery", 1
"316", "S-Pen", 2
"316", "SD", 1
"316", "SD card", 1
"316", "SD card option", 1
"316", "SD-Card", 1
"316", "Spen", 2
"321", "black camera bezel", 1
"321", "camera", 2
"321", "OTA", 1
"321", "white camera bezel", 1
"322", "default launcher", 1
"322", "Disable flipboard briefing", 1
"326", "wallpaper", 1
"328", "charge", 1
"328", "charger", 1
"328", "Pre order", 1
"328", "pre-order", 1
"328", "SD", 1
"329", "Anti virus", 1
"329", "antivirus", 1
"329", "battery", 1
